"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"8 39","2.07067039109151","Lasso","5","11","3.48777998740285"
"8 39","2.07067039109151","Relaxed Lasso","5","8","3.70942606751771"
"8 39","2.07067039109151","RF","5","5","4.46364018365762"
"8 40","2.07067039109151","Lasso","5","15","2.67064199143115"
"8 40","2.07067039109151","Relaxed Lasso","5","6","2.72241306779366"
"8 40","2.07067039109151","RF","4","4","3.3993499514384"
"8 41","2.07067039109151","Lasso","5","11","2.81638771034677"
"8 41","2.07067039109151","Relaxed Lasso","5","8","2.65559664528473"
"8 41","2.07067039109151","RF","5","5","3.29553632722702"
"8 42","2.07067039109151","Lasso","5","12","2.38139962897739"
"8 42","2.07067039109151","Relaxed Lasso","5","6","2.58382607255998"
"8 42","2.07067039109151","RF","5","6","3.27079747654214"
"8 43","2.07067039109151","Lasso","5","11","4.16788707247803"
"8 43","2.07067039109151","Relaxed Lasso","5","5","4.44750559226863"
"8 43","2.07067039109151","RF","4","4","5.40333833308348"
"8 44","2.07067039109151","Lasso","5","13","3.31160261716051"
"8 44","2.07067039109151","Relaxed Lasso","5","5","3.31099223919664"
"8 44","2.07067039109151","RF","5","5","3.73766884451773"
"8 45","2.07067039109151","Lasso","5","23","3.02999124419762"
"8 45","2.07067039109151","Relaxed Lasso","5","6","3.13634620447016"
"8 45","2.07067039109151","RF","5","5","3.54951056165716"
"8 46","2.07067039109151","Lasso","5","15","2.76180487712984"
"8 46","2.07067039109151","Relaxed Lasso","5","7","2.4795338161351"
"8 46","2.07067039109151","RF","5","6","3.79591457811873"
"8 47","2.07067039109151","Lasso","5","16","3.22183590209256"
"8 47","2.07067039109151","Relaxed Lasso","5","6","3.22864586752008"
"8 47","2.07067039109151","RF","5","6","4.45980692091847"
"8 48","2.07067039109151","Lasso","5","27","2.6942633396268"
"8 48","2.07067039109151","Relaxed Lasso","5","7","2.73392383123369"
"8 48","2.07067039109151","RF","5","7","3.22097251265444"
"8 49","2.07067039109151","Lasso","5","31","2.80785520559593"
"8 49","2.07067039109151","Relaxed Lasso","5","25","2.67098526958135"
"8 49","2.07067039109151","RF","5","6","3.46125493933247"
"8 50","2.07067039109151","Lasso","5","11","3.86734050740869"
"8 50","2.07067039109151","Relaxed Lasso","5","7","3.56468801922956"
"8 50","2.07067039109151","RF","4","5","4.23785617786245"
"8 51","2.07067039109151","Lasso","5","13","3.13363284017832"
"8 51","2.07067039109151","Relaxed Lasso","5","5","3.22326423870127"
"8 51","2.07067039109151","RF","5","5","3.70066785590568"
"8 52","2.07067039109151","Lasso","5","12","3.21935467711126"
"8 52","2.07067039109151","Relaxed Lasso","5","8","3.33336597306418"
"8 52","2.07067039109151","RF","3","6","3.32903504550816"
"8 53","2.07067039109151","Lasso","5","17","3.59643160856093"
"8 53","2.07067039109151","Relaxed Lasso","5","12","3.66900105652396"
"8 53","2.07067039109151","RF","3","4","4.07311046989219"
"8 54","2.07067039109151","Lasso","5","29","3.30161642258581"
"8 54","2.07067039109151","Relaxed Lasso","5","5","3.23063457501942"
"8 54","2.07067039109151","RF","5","6","3.57811762320779"
"8 55","2.07067039109151","Lasso","5","16","3.12891314604648"
"8 55","2.07067039109151","Relaxed Lasso","5","5","3.24605794495842"
"8 55","2.07067039109151","RF","5","5","3.57411559131296"
"8 56","2.07067039109151","Lasso","5","12","3.34341732103323"
"8 56","2.07067039109151","Relaxed Lasso","5","5","3.68815749078665"
"8 56","2.07067039109151","RF","4","4","4.10752957447952"
"8 57","2.07067039109151","Lasso","5","19","2.74312692989677"
"8 57","2.07067039109151","Relaxed Lasso","5","5","2.85977000825605"
"8 57","2.07067039109151","RF","5","5","2.93748844235154"
"8 58","2.07067039109151","Lasso","5","27","3.48869060450008"
"8 58","2.07067039109151","Relaxed Lasso","5","7","3.55153220241352"
"8 58","2.07067039109151","RF","5","6","4.52321851286993"
"8 59","2.07067039109151","Lasso","5","17","3.34173590572273"
"8 59","2.07067039109151","Relaxed Lasso","5","5","3.1305655898825"
"8 59","2.07067039109151","RF","5","5","4.14846987570489"
"8 60","2.07067039109151","Lasso","5","21","3.02065605697591"
"8 60","2.07067039109151","Relaxed Lasso","5","5","3.11296027124558"
"8 60","2.07067039109151","RF","4","4","4.38639175105885"
"8 61","2.07067039109151","Lasso","5","17","3.08977524069979"
"8 61","2.07067039109151","Relaxed Lasso","5","8","2.90339944539165"
"8 61","2.07067039109151","RF","5","7","3.46638978157886"
"8 62","2.07067039109151","Lasso","5","24","3.39459152368389"
"8 62","2.07067039109151","Relaxed Lasso","5","9","3.83225362784032"
"8 62","2.07067039109151","RF","4","6","3.29504258517983"
"8 63","2.07067039109151","Lasso","5","17","3.50444307293045"
"8 63","2.07067039109151","Relaxed Lasso","5","5","3.36961959610749"
"8 63","2.07067039109151","RF","2","2","4.18161237254643"
"8 64","2.07067039109151","Lasso","5","19","2.63723829529964"
"8 64","2.07067039109151","Relaxed Lasso","5","7","2.93041981862709"
"8 64","2.07067039109151","RF","4","4","4.25922959325869"
"8 65","2.07067039109151","Lasso","5","16","2.89023903012465"
"8 65","2.07067039109151","Relaxed Lasso","5","11","3.3042220781725"
"8 65","2.07067039109151","RF","5","9","3.54044320268219"
"8 66","2.07067039109151","Lasso","5","12","3.1219661420414"
"8 66","2.07067039109151","Relaxed Lasso","5","9","2.90287749789704"
"8 66","2.07067039109151","RF","3","3","3.38241164314489"
"8 67","2.07067039109151","Lasso","5","27","4.19872918438977"
"8 67","2.07067039109151","Relaxed Lasso","5","5","3.96278091867847"
"8 67","2.07067039109151","RF","4","5","4.7597740969998"
"8 68","2.07067039109151","Lasso","5","18","3.42476783452341"
"8 68","2.07067039109151","Relaxed Lasso","5","6","3.56579791526538"
"8 68","2.07067039109151","RF","5","5","3.7655929181271"
"8 69","2.07067039109151","Lasso","5","8","3.78443810653053"
"8 69","2.07067039109151","Relaxed Lasso","5","5","3.84202116223435"
"8 69","2.07067039109151","RF","5","6","3.70546205472879"
"8 70","2.07067039109151","Lasso","5","20","3.5537223043109"
"8 70","2.07067039109151","Relaxed Lasso","5","5","3.37575584109655"
"8 70","2.07067039109151","RF","5","5","4.13440929164638"
"8 71","2.07067039109151","Lasso","5","25","2.69149600898177"
"8 71","2.07067039109151","Relaxed Lasso","5","5","2.6738829132025"
"8 71","2.07067039109151","RF","5","7","3.74419112852876"
"8 72","2.07067039109151","Lasso","5","20","2.9844929437686"
"8 72","2.07067039109151","Relaxed Lasso","5","9","2.96880531505847"
"8 72","2.07067039109151","RF","5","6","3.71248244998425"
"8 73","2.07067039109151","Lasso","5","17","3.86874809914976"
"8 73","2.07067039109151","Relaxed Lasso","5","8","3.91286508660611"
"8 73","2.07067039109151","RF","4","5","4.30483496655869"
"8 74","2.07067039109151","Lasso","5","36","3.86442341975796"
"8 74","2.07067039109151","Relaxed Lasso","5","36","3.6598552838717"
"8 74","2.07067039109151","RF","5","5","4.20204394756219"
"8 75","2.07067039109151","Lasso","5","11","3.38235961876093"
"8 75","2.07067039109151","Relaxed Lasso","5","6","3.27756642153786"
"8 75","2.07067039109151","RF","5","5","4.36015440060467"
"8 76","2.07067039109151","Lasso","5","20","2.7004885836637"
"8 76","2.07067039109151","Relaxed Lasso","5","5","2.98801920163914"
"8 76","2.07067039109151","RF","3","4","4.82635777318164"
"8 77","2.07067039109151","Lasso","5","10","2.73611511219744"
"8 77","2.07067039109151","Relaxed Lasso","5","6","2.88807164309377"
"8 77","2.07067039109151","RF","5","5","3.42337876238642"
"8 78","2.07067039109151","Lasso","5","10","3.64303465106229"
"8 78","2.07067039109151","Relaxed Lasso","5","5","3.80173536115019"
"8 78","2.07067039109151","RF","4","4","4.07656232507809"
"8 79","2.07067039109151","Lasso","5","15","3.05378667788386"
"8 79","2.07067039109151","Relaxed Lasso","4","5","3.07517542780192"
"8 79","2.07067039109151","RF","4","6","3.20318349551819"
"8 80","2.07067039109151","Lasso","5","21","3.89246140904963"
"8 80","2.07067039109151","Relaxed Lasso","5","5","3.81437443394301"
"8 80","2.07067039109151","RF","5","7","4.10814094729851"
"8 81","2.07067039109151","Lasso","5","12","2.74723485434078"
"8 81","2.07067039109151","Relaxed Lasso","5","6","2.78113684390426"
"8 81","2.07067039109151","RF","5","6","3.03515786609747"
"8 82","2.07067039109151","Lasso","5","13","2.10813369017676"
"8 82","2.07067039109151","Relaxed Lasso","5","6","2.20194430281244"
"8 82","2.07067039109151","RF","5","6","3.44704958249057"
"8 83","2.07067039109151","Lasso","5","18","3.73294888272877"
"8 83","2.07067039109151","Relaxed Lasso","5","7","3.37725791545278"
"8 83","2.07067039109151","RF","4","5","4.87794059908012"
"8 84","2.07067039109151","Lasso","5","20","3.24648763571628"
"8 84","2.07067039109151","Relaxed Lasso","5","7","3.33527978365782"
"8 84","2.07067039109151","RF","5","6","4.68427022107796"
"8 85","2.07067039109151","Lasso","5","21","4.33578592248488"
"8 85","2.07067039109151","Relaxed Lasso","5","6","4.03733422805674"
"8 85","2.07067039109151","RF","5","6","4.48554027884099"
"8 86","2.07067039109151","Lasso","5","13","3.91458159062414"
"8 86","2.07067039109151","Relaxed Lasso","5","10","4.09802794225235"
"8 86","2.07067039109151","RF","4","7","3.64374304427624"
"8 87","2.07067039109151","Lasso","5","18","3.15325492313935"
"8 87","2.07067039109151","Relaxed Lasso","5","9","2.99388882567898"
"8 87","2.07067039109151","RF","4","4","3.88882668523286"
"8 88","2.07067039109151","Lasso","5","14","2.89019419529481"
"8 88","2.07067039109151","Relaxed Lasso","5","6","2.63149034889113"
"8 88","2.07067039109151","RF","5","6","4.24811364900874"
"8 89","2.07067039109151","Lasso","5","9","3.77188544211323"
"8 89","2.07067039109151","Relaxed Lasso","5","7","3.41237141736196"
"8 89","2.07067039109151","RF","5","6","3.67489952154352"
"8 90","2.07067039109151","Lasso","5","23","2.49630860283299"
"8 90","2.07067039109151","Relaxed Lasso","5","5","2.64697959568831"
"8 90","2.07067039109151","RF","5","6","2.97612798490806"
"8 91","2.07067039109151","Lasso","5","15","3.12717126159177"
"8 91","2.07067039109151","Relaxed Lasso","5","6","3.23373740688878"
"8 91","2.07067039109151","RF","5","6","3.35387762970988"
"8 92","2.07067039109151","Lasso","5","20","3.3217052527202"
"8 92","2.07067039109151","Relaxed Lasso","5","11","3.26231787500574"
"8 92","2.07067039109151","RF","4","6","3.97529982117697"
"8 93","2.07067039109151","Lasso","5","18","3.07550003408034"
"8 93","2.07067039109151","Relaxed Lasso","5","5","3.03211363065129"
"8 93","2.07067039109151","RF","5","6","3.72342817118231"
"8 94","2.07067039109151","Lasso","5","15","4.08952573727141"
"8 94","2.07067039109151","Relaxed Lasso","5","6","3.78839873996399"
"8 94","2.07067039109151","RF","5","7","4.6611494361417"
"8 95","2.07067039109151","Lasso","5","16","2.34729113377543"
"8 95","2.07067039109151","Relaxed Lasso","5","5","2.74948865679213"
"8 95","2.07067039109151","RF","5","5","3.48740807813913"
"8 96","2.07067039109151","Lasso","5","28","2.61984052543053"
"8 96","2.07067039109151","Relaxed Lasso","5","8","2.65728336003046"
"8 96","2.07067039109151","RF","5","5","3.10536251550568"
"8 97","2.07067039109151","Lasso","5","17","3.75426464860076"
"8 97","2.07067039109151","Relaxed Lasso","5","8","3.34265617576662"
"8 97","2.07067039109151","RF","3","4","3.88772418464082"
"8 98","2.07067039109151","Lasso","5","14","3.891005854343"
"8 98","2.07067039109151","Relaxed Lasso","5","5","3.76299417024697"
"8 98","2.07067039109151","RF","5","6","3.97315803761677"
"8 99","2.07067039109151","Lasso","5","16","3.48664755648345"
"8 99","2.07067039109151","Relaxed Lasso","5","5","2.74149098913286"
"8 99","2.07067039109151","RF","3","4","3.94249167186222"
"8 100","2.07067039109151","Lasso","5","10","2.25788485389088"
"8 100","2.07067039109151","Relaxed Lasso","5","5","2.35675379933663"
"8 100","2.07067039109151","RF","4","4","2.93607101081381"
"9 1","3.52477266593876","Lasso","5","13","2.05091256651759"
"9 1","3.52477266593876","Relaxed Lasso","5","5","2.11858297137267"
"9 1","3.52477266593876","RF","4","4","2.94853181337972"
"9 2","3.52477266593876","Lasso","5","26","1.78113638484802"
"9 2","3.52477266593876","Relaxed Lasso","5","5","1.78491310958487"
"9 2","3.52477266593876","RF","5","5","3.04057057362483"
"9 3","3.52477266593876","Lasso","5","9","1.78956829321914"
"9 3","3.52477266593876","Relaxed Lasso","5","6","1.88158661041429"
"9 3","3.52477266593876","RF","5","6","2.65991995692186"
"9 4","3.52477266593876","Lasso","5","17","2.0812921235341"
"9 4","3.52477266593876","Relaxed Lasso","5","15","1.8838891371722"
"9 4","3.52477266593876","RF","3","4","3.18717420169587"
"9 5","3.52477266593876","Lasso","5","28","1.69882909303725"
"9 5","3.52477266593876","Relaxed Lasso","5","7","1.72779315813733"
"9 5","3.52477266593876","RF","5","7","2.48842778032327"
"9 6","3.52477266593876","Lasso","5","16","1.91411248438672"
"9 6","3.52477266593876","Relaxed Lasso","5","15","2.11197978189698"
"9 6","3.52477266593876","RF","4","5","2.86509373776413"
"9 7","3.52477266593876","Lasso","5","8","1.50019110096678"
"9 7","3.52477266593876","Relaxed Lasso","5","5","1.56420580156019"
"9 7","3.52477266593876","RF","5","5","2.52266279307203"
"9 8","3.52477266593876","Lasso","5","16","1.92110475566053"
"9 8","3.52477266593876","Relaxed Lasso","5","5","1.8735929326862"
"9 8","3.52477266593876","RF","5","8","2.9785993957635"
"9 9","3.52477266593876","Lasso","5","23","1.48744382649856"
"9 9","3.52477266593876","Relaxed Lasso","5","7","1.46971498368378"
"9 9","3.52477266593876","RF","5","5","2.60581063481913"
"9 10","3.52477266593876","Lasso","5","10","2.36117382254722"
"9 10","3.52477266593876","Relaxed Lasso","5","5","2.36347662519309"
"9 10","3.52477266593876","RF","5","5","3.02201860777042"
"9 11","3.52477266593876","Lasso","5","28","1.71613917157703"
"9 11","3.52477266593876","Relaxed Lasso","5","30","1.80266647728914"
"9 11","3.52477266593876","RF","5","8","3.1137070065486"
"9 12","3.52477266593876","Lasso","5","8","2.39882729476982"
"9 12","3.52477266593876","Relaxed Lasso","5","5","2.36701908308263"
"9 12","3.52477266593876","RF","5","5","3.06029504349621"
"9 13","3.52477266593876","Lasso","5","11","1.95753306244285"
"9 13","3.52477266593876","Relaxed Lasso","5","8","1.87233528046299"
"9 13","3.52477266593876","RF","5","5","3.40276563247618"
"9 14","3.52477266593876","Lasso","5","20","2.03812236529222"
"9 14","3.52477266593876","Relaxed Lasso","5","5","2.09193281033423"
"9 14","3.52477266593876","RF","4","4","3.5120945226935"
"9 15","3.52477266593876","Lasso","5","14","1.98603195016644"
"9 15","3.52477266593876","Relaxed Lasso","5","5","1.78129221849876"
"9 15","3.52477266593876","RF","4","4","2.60167288448244"
"9 16","3.52477266593876","Lasso","5","15","2.02518880879716"
"9 16","3.52477266593876","Relaxed Lasso","5","6","2.05681565715719"
"9 16","3.52477266593876","RF","5","6","2.93600682725421"
"9 17","3.52477266593876","Lasso","5","14","2.43722995950615"
"9 17","3.52477266593876","Relaxed Lasso","5","5","2.43291822266361"
"9 17","3.52477266593876","RF","4","4","3.01740765103083"
"9 18","3.52477266593876","Lasso","5","10","1.9041669833244"
"9 18","3.52477266593876","Relaxed Lasso","5","7","1.99402320560868"
"9 18","3.52477266593876","RF","4","4","2.64934277991664"
"9 19","3.52477266593876","Lasso","5","20","1.83906130999807"
"9 19","3.52477266593876","Relaxed Lasso","5","5","1.79979877404719"
"9 19","3.52477266593876","RF","5","6","2.8185587293696"
"9 20","3.52477266593876","Lasso","5","15","1.95084190790791"
"9 20","3.52477266593876","Relaxed Lasso","5","9","1.81399203620988"
"9 20","3.52477266593876","RF","5","5","3.47350134822966"
"9 21","3.52477266593876","Lasso","5","15","2.19098636225337"
"9 21","3.52477266593876","Relaxed Lasso","5","6","2.54498900256165"
"9 21","3.52477266593876","RF","4","4","3.39055666833936"
"9 22","3.52477266593876","Lasso","5","15","1.79327492755146"
"9 22","3.52477266593876","Relaxed Lasso","5","5","1.66056571411453"
"9 22","3.52477266593876","RF","5","7","2.6963336834935"
"9 23","3.52477266593876","Lasso","5","13","2.10275529984479"
"9 23","3.52477266593876","Relaxed Lasso","5","5","2.07923394384059"
"9 23","3.52477266593876","RF","5","7","2.95563243958982"
"9 24","3.52477266593876","Lasso","5","12","1.73077913202804"
"9 24","3.52477266593876","Relaxed Lasso","5","5","1.75977384800463"
"9 24","3.52477266593876","RF","5","6","2.79229071062694"
"9 25","3.52477266593876","Lasso","5","16","1.78185918202944"
"9 25","3.52477266593876","Relaxed Lasso","5","6","1.77054386366239"
"9 25","3.52477266593876","RF","5","7","3.46521638063109"
"9 26","3.52477266593876","Lasso","5","17","2.44491523007588"
"9 26","3.52477266593876","Relaxed Lasso","5","5","2.67987844845888"
"9 26","3.52477266593876","RF","5","5","3.8112424464342"
"9 27","3.52477266593876","Lasso","5","16","1.45734217358006"
"9 27","3.52477266593876","Relaxed Lasso","5","12","1.69570991547413"
"9 27","3.52477266593876","RF","5","6","2.87983495671813"
"9 28","3.52477266593876","Lasso","5","11","1.69675145671877"
"9 28","3.52477266593876","Relaxed Lasso","5","5","1.65825343606851"
"9 28","3.52477266593876","RF","4","4","2.4741511653658"
"9 29","3.52477266593876","Lasso","5","24","1.89055408427575"
"9 29","3.52477266593876","Relaxed Lasso","5","8","1.95155060895742"
"9 29","3.52477266593876","RF","4","5","2.92216031941878"
"9 30","3.52477266593876","Lasso","5","25","1.81994643088062"
"9 30","3.52477266593876","Relaxed Lasso","5","12","1.98246030777207"
"9 30","3.52477266593876","RF","5","5","2.93188675000199"
"9 31","3.52477266593876","Lasso","5","13","2.61153138240655"
"9 31","3.52477266593876","Relaxed Lasso","5","6","2.47355230457889"
"9 31","3.52477266593876","RF","5","7","2.92573148004657"
"9 32","3.52477266593876","Lasso","5","12","1.82124460838047"
"9 32","3.52477266593876","Relaxed Lasso","5","5","1.74440431250824"
"9 32","3.52477266593876","RF","5","5","2.85120557259563"
"9 33","3.52477266593876","Lasso","5","8","1.68679098656462"
"9 33","3.52477266593876","Relaxed Lasso","5","6","1.52343879257069"
"9 33","3.52477266593876","RF","5","5","2.51664000659987"
"9 34","3.52477266593876","Lasso","5","17","2.18783118665007"
"9 34","3.52477266593876","Relaxed Lasso","5","6","2.20365178734785"
"9 34","3.52477266593876","RF","4","4","3.47768623142017"
"9 35","3.52477266593876","Lasso","5","10","1.74810114845572"
"9 35","3.52477266593876","Relaxed Lasso","5","6","1.79019931639423"
"9 35","3.52477266593876","RF","5","5","2.83092380314876"
"9 36","3.52477266593876","Lasso","5","15","1.50872507886129"
"9 36","3.52477266593876","Relaxed Lasso","5","9","1.65458049687173"
"9 36","3.52477266593876","RF","5","5","2.8295350870532"
"9 37","3.52477266593876","Lasso","5","14","1.75341812430044"
"9 37","3.52477266593876","Relaxed Lasso","5","7","1.87764748646834"
"9 37","3.52477266593876","RF","4","7","2.67057319171352"
"9 38","3.52477266593876","Lasso","5","16","1.71409468793209"
"9 38","3.52477266593876","Relaxed Lasso","5","5","1.75370399114795"
"9 38","3.52477266593876","RF","4","4","2.84032249637332"
"9 39","3.52477266593876","Lasso","5","12","2.20860992350951"
"9 39","3.52477266593876","Relaxed Lasso","5","5","2.05212297788197"
"9 39","3.52477266593876","RF","5","5","3.5358947286705"
"9 40","3.52477266593876","Lasso","5","15","1.52942697300673"
"9 40","3.52477266593876","Relaxed Lasso","5","7","1.67201390619912"
"9 40","3.52477266593876","RF","5","5","2.35693951764711"
"9 41","3.52477266593876","Lasso","5","10","2.20242766153027"
"9 41","3.52477266593876","Relaxed Lasso","5","5","2.26484837724426"
"9 41","3.52477266593876","RF","5","5","3.3897358251577"
"9 42","3.52477266593876","Lasso","5","21","1.94108570354623"
"9 42","3.52477266593876","Relaxed Lasso","5","6","1.86563775671029"
"9 42","3.52477266593876","RF","4","6","3.07533711591417"
"9 43","3.52477266593876","Lasso","5","19","1.74025822235995"
"9 43","3.52477266593876","Relaxed Lasso","5","11","1.69756026012345"
"9 43","3.52477266593876","RF","5","5","3.22912504283293"
"9 44","3.52477266593876","Lasso","5","10","2.12235503362466"
"9 44","3.52477266593876","Relaxed Lasso","5","7","2.2979233605152"
"9 44","3.52477266593876","RF","5","5","3.4809554769584"
"9 45","3.52477266593876","Lasso","5","17","1.93409080219611"
"9 45","3.52477266593876","Relaxed Lasso","5","16","1.89651697192661"
"9 45","3.52477266593876","RF","5","6","3.25229634395458"
"9 46","3.52477266593876","Lasso","5","28","2.06753122575144"
"9 46","3.52477266593876","Relaxed Lasso","5","5","2.22507588049023"
"9 46","3.52477266593876","RF","5","5","3.12525966303693"
"9 47","3.52477266593876","Lasso","5","11","2.05566433200053"
"9 47","3.52477266593876","Relaxed Lasso","5","5","2.08283632158213"
"9 47","3.52477266593876","RF","5","5","2.8250847268491"
"9 48","3.52477266593876","Lasso","5","16","2.35314456637979"
"9 48","3.52477266593876","Relaxed Lasso","5","6","2.28912047463172"
"9 48","3.52477266593876","RF","5","6","3.25185036003218"
"9 49","3.52477266593876","Lasso","5","15","1.80569413342936"
"9 49","3.52477266593876","Relaxed Lasso","5","5","1.82349451606121"
"9 49","3.52477266593876","RF","4","4","3.16655471649019"
"9 50","3.52477266593876","Lasso","5","12","2.05718830354441"
"9 50","3.52477266593876","Relaxed Lasso","5","6","1.84743121678974"
"9 50","3.52477266593876","RF","5","5","2.93105068863768"
"9 51","3.52477266593876","Lasso","5","26","2.08852005143738"
"9 51","3.52477266593876","Relaxed Lasso","5","6","2.30681565895176"
"9 51","3.52477266593876","RF","5","7","3.47081859029122"
"9 52","3.52477266593876","Lasso","5","12","1.65834870633803"
"9 52","3.52477266593876","Relaxed Lasso","5","8","1.80460918947291"
"9 52","3.52477266593876","RF","4","6","2.2069891757935"
"9 53","3.52477266593876","Lasso","5","22","1.75185063350701"
"9 53","3.52477266593876","Relaxed Lasso","5","7","1.64379477091786"
"9 53","3.52477266593876","RF","5","6","2.8813441913173"
"9 54","3.52477266593876","Lasso","5","21","1.91810605701692"
"9 54","3.52477266593876","Relaxed Lasso","5","5","2.06007550087771"
"9 54","3.52477266593876","RF","5","6","2.63734201886956"
"9 55","3.52477266593876","Lasso","5","13","1.38032502652339"
"9 55","3.52477266593876","Relaxed Lasso","5","5","1.47770535148562"
"9 55","3.52477266593876","RF","5","5","2.49732556534645"
"9 56","3.52477266593876","Lasso","5","19","1.4987007191642"
"9 56","3.52477266593876","Relaxed Lasso","5","5","1.43119989050675"
"9 56","3.52477266593876","RF","5","6","2.73449371888208"
"9 57","3.52477266593876","Lasso","5","11","2.20270391600229"
"9 57","3.52477266593876","Relaxed Lasso","5","7","2.2283479005534"
"9 57","3.52477266593876","RF","5","5","3.39313618815654"
"9 58","3.52477266593876","Lasso","5","21","1.58483787576001"
"9 58","3.52477266593876","Relaxed Lasso","5","6","1.7396014965767"
"9 58","3.52477266593876","RF","5","6","2.95717751500497"
"9 59","3.52477266593876","Lasso","5","14","1.86652478837447"
"9 59","3.52477266593876","Relaxed Lasso","5","13","1.6450861620495"
"9 59","3.52477266593876","RF","4","4","3.09545586035736"
"9 60","3.52477266593876","Lasso","5","12","1.87702172227584"
"9 60","3.52477266593876","Relaxed Lasso","5","5","1.91518686102195"
"9 60","3.52477266593876","RF","4","4","3.08614885724528"
"9 61","3.52477266593876","Lasso","5","13","1.61209261855749"
"9 61","3.52477266593876","Relaxed Lasso","5","5","1.71270624243935"
"9 61","3.52477266593876","RF","4","4","2.20172165421256"
"9 62","3.52477266593876","Lasso","5","24","1.42471158887679"
"9 62","3.52477266593876","Relaxed Lasso","5","6","1.39755903803575"
"9 62","3.52477266593876","RF","5","5","2.48734837423399"
"9 63","3.52477266593876","Lasso","5","24","1.96607352376731"
"9 63","3.52477266593876","Relaxed Lasso","5","9","1.85560758996177"
"9 63","3.52477266593876","RF","5","7","2.7002215966558"
"9 64","3.52477266593876","Lasso","5","23","1.91568333314994"
"9 64","3.52477266593876","Relaxed Lasso","5","11","1.78875178056665"
"9 64","3.52477266593876","RF","5","5","3.19589277617099"
"9 65","3.52477266593876","Lasso","5","13","1.82918845163528"
"9 65","3.52477266593876","Relaxed Lasso","5","5","1.80353378852025"
"9 65","3.52477266593876","RF","4","4","2.64744566260479"
"9 66","3.52477266593876","Lasso","5","15","1.47275161645433"
"9 66","3.52477266593876","Relaxed Lasso","5","5","1.41540142966382"
"9 66","3.52477266593876","RF","5","6","2.63837398050459"
"9 67","3.52477266593876","Lasso","5","9","1.48997871323524"
"9 67","3.52477266593876","Relaxed Lasso","5","5","1.46725915368692"
"9 67","3.52477266593876","RF","5","6","2.7862169688715"
"9 68","3.52477266593876","Lasso","5","16","1.97400526852333"
"9 68","3.52477266593876","Relaxed Lasso","5","5","2.00686034009057"
"9 68","3.52477266593876","RF","5","6","2.51680475320988"
"9 69","3.52477266593876","Lasso","5","17","2.37729201383454"
"9 69","3.52477266593876","Relaxed Lasso","5","15","2.06222146416904"
"9 69","3.52477266593876","RF","5","7","3.44011265325722"
"9 70","3.52477266593876","Lasso","5","13","1.80990582395111"
"9 70","3.52477266593876","Relaxed Lasso","5","5","1.96456421608957"
"9 70","3.52477266593876","RF","5","6","2.84554573401348"
"9 71","3.52477266593876","Lasso","5","15","2.01850638755974"
"9 71","3.52477266593876","Relaxed Lasso","5","5","2.04778978548613"
"9 71","3.52477266593876","RF","5","5","3.68647468378186"
"9 72","3.52477266593876","Lasso","5","8","2.18697487783698"
"9 72","3.52477266593876","Relaxed Lasso","5","5","2.02745274783102"
"9 72","3.52477266593876","RF","5","5","2.50498369667822"
"9 73","3.52477266593876","Lasso","5","9","2.11779819890119"
"9 73","3.52477266593876","Relaxed Lasso","5","5","2.18680480779717"
"9 73","3.52477266593876","RF","4","4","3.45803797260522"
"9 74","3.52477266593876","Lasso","5","12","1.97303775754762"
"9 74","3.52477266593876","Relaxed Lasso","5","5","1.92183781628989"
"9 74","3.52477266593876","RF","5","5","2.97467913584968"
"9 75","3.52477266593876","Lasso","5","22","1.6565117476961"
"9 75","3.52477266593876","Relaxed Lasso","5","5","1.59425923869581"
"9 75","3.52477266593876","RF","4","4","3.32679683344535"
"9 76","3.52477266593876","Lasso","5","14","2.24299445176743"
"9 76","3.52477266593876","Relaxed Lasso","5","5","2.26766162656747"
"9 76","3.52477266593876","RF","5","6","3.33041371514087"
"9 77","3.52477266593876","Lasso","5","8","1.41819621025689"
"9 77","3.52477266593876","Relaxed Lasso","5","5","1.3771276970087"
"9 77","3.52477266593876","RF","4","4","2.47085865548558"
"9 78","3.52477266593876","Lasso","5","9","1.94884453506888"
"9 78","3.52477266593876","Relaxed Lasso","5","5","1.97003765779834"
"9 78","3.52477266593876","RF","5","5","3.1413542784499"
"9 79","3.52477266593876","Lasso","5","16","1.72125331429284"
"9 79","3.52477266593876","Relaxed Lasso","5","5","1.8476825621702"
"9 79","3.52477266593876","RF","5","5","3.38439528301152"
"9 80","3.52477266593876","Lasso","5","11","1.20844335379498"
"9 80","3.52477266593876","Relaxed Lasso","5","10","1.24617593867369"
"9 80","3.52477266593876","RF","5","6","2.14472573059733"
"9 81","3.52477266593876","Lasso","5","18","1.60976618950707"
"9 81","3.52477266593876","Relaxed Lasso","5","8","1.64299037729027"
"9 81","3.52477266593876","RF","5","5","3.06485770068487"
"9 82","3.52477266593876","Lasso","5","24","1.78872317235717"
"9 82","3.52477266593876","Relaxed Lasso","5","6","1.89884631268873"
"9 82","3.52477266593876","RF","5","6","3.07433410278185"
"9 83","3.52477266593876","Lasso","5","11","2.62822047709268"
"9 83","3.52477266593876","Relaxed Lasso","5","5","2.62313491830075"
"9 83","3.52477266593876","RF","5","6","3.01336837321467"
"9 84","3.52477266593876","Lasso","5","20","2.0124571443276"
